City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
228,East London,ZA,2021-10-31 22:00:33,-33.0153,27.9116,65.8,82,70,12.64
229,Kondapalle,IN,2021-10-31 22:11:57,16.6167,80.5333,73.45,95,91,2.01
230,Bonavista,CA,2021-10-31 22:11:58,48.6499,-53.1147,46.11,93,55,15.01
231,Ilhabela,BR,2021-10-31 22:11:58,-23.7781,-45.3581,69.57,97,100,8.95
232,Tarauaca,BR,2021-10-31 22:11:59,-8.1614,-70.7656,83.55,62,96,2.86
233,Talcahuano,CL,2021-10-31 22:11:59,-36.7167,-73.1167,58.68,77,20,9.22
234,Craig,US,2021-10-31 22:12:00,40.5153,-107.5464,60.17,47,1,8.05
235,Denpasar,ID,2021-10-31 22:12:00,-8.65,115.2167,78.46,88,75,4.61
236,Esperance,AU,2021-10-31 22:12:00,-33.8667,121.9,67.19,51,100,14.92
237,Sheffield,GB,2021-10-31 22:12:01,53.383,-1.4659,50.59,87,100,5.99
238,Barda,AZ,2021-10-31 22:12:02,40.3744,47.1267,53.04,77,57,1.81
239,Kurilsk,RU,2021-10-31 22:12:02,45.2333,147.8833,45.64,90,84,14.43
240,Maputo,MZ,2021-10-31 22:09:54,-25.9653,32.5892,69.22,85,0,1.1
241,Abbeville,FR,2021-10-31 22:12:03,50.1,1.8333,50.49,84,2,16.22
242,Bocana De Paiwas,NI,2021-10-31 22:12:03,12.7857,-85.1227,79.97,80,72,7.85
243,Sitka,US,2021-10-31 22:12:04,57.0531,-135.33,53.49,37,75,11.5
244,Rio Gallegos,AR,2021-10-31 22:12:04,-51.6226,-69.2181,53.33,43,0,27.09
245,Ixtapa,MX,2021-10-31 22:12:05,20.7,-105.2,85.23,78,6,5.99
246,Torbat-E Jam,IR,2021-10-31 22:12:05,35.244,60.6225,45.66,49,2,4.88
247,Saint-Joseph,RE,2021-10-31 22:12:05,-21.3667,55.6167,68.38,84,17,9.91
248,Solnechnyy,RU,2021-10-31 22:12:06,50.7214,136.6319,23.86,67,1,2.75
249,Bay Roberts,CA,2021-10-31 22:12:06,47.5999,-53.2648,45.34,90,67,3.0
250,Yulara,AU,2021-10-31 22:12:07,-25.2406,130.9889,67.08,62,99,5.79
251,Creel,MX,2021-10-31 22:12:07,27.75,-107.6333,64.4,24,81,10.13
252,Shimoda,JP,2021-10-31 22:12:08,34.6667,138.95,60.1,81,77,10.8
253,Nouadhibou,MR,2021-10-31 22:12:08,20.931,-17.0347,67.96,86,4,16.17
254,Kizner,RU,2021-10-31 22:12:09,56.2749,51.508,42.26,87,64,7.78
