City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
523,Santa Rosa,PH,2021-11-06 17:27:56,14.3122,121.1114,82.38,78,28,5.77,scattered clouds
524,Puerto Princesa,PH,2021-11-06 17:27:57,9.7392,118.7353,79.83,84,79,2.24,broken clouds
525,Byron Bay,AU,2021-11-06 17:23:08,-28.65,153.6167,66.15,89,92,6.98,overcast clouds
526,Safaga,EG,2021-11-06 17:27:57,26.7292,33.9365,79.61,59,0,8.19,clear sky
527,Alugan,PH,2021-11-06 17:23:14,12.2188,125.4808,80.85,86,100,12.26,overcast clouds
528,Tazovskiy,RU,2021-11-06 17:27:58,67.4667,78.7,30.18,97,100,18.99,snow
529,Makaryev,RU,2021-11-06 17:27:58,57.8797,43.8069,43.5,79,96,14.41,overcast clouds
530,Balabac,PH,2021-11-06 17:27:59,7.9868,117.0645,81.28,83,81,7.78,broken clouds
531,Soure,BR,2021-11-06 17:26:02,-0.7167,-48.5233,87.67,60,92,10.98,overcast clouds
532,Devils Lake,US,2021-11-06 17:27:59,48.1128,-98.8651,47.95,62,1,5.99,clear sky
533,Romny,UA,2021-11-06 17:28:00,50.751,33.4747,43.23,78,5,8.03,clear sky
534,Lazaro Cardenas,MX,2021-11-06 17:28:00,17.9583,-102.2,82.92,69,96,2.21,overcast clouds
535,Sobolevo,RU,2021-11-06 17:28:00,54.4299,31.8996,44.78,77,97,19.69,light rain
536,Santa Maria,BR,2021-11-06 17:28:01,-29.6842,-53.8069,72.7,68,90,6.91,overcast clouds
537,Jaisalmer,IN,2021-11-06 17:28:02,26.9147,70.9181,79.2,21,50,3.98,scattered clouds
538,Ulagan,RU,2021-11-06 17:28:03,50.6321,87.9563,14.45,89,100,1.14,overcast clouds
539,Mpika,ZM,2021-11-06 17:28:03,-11.8343,31.4529,78.71,24,31,6.62,scattered clouds
540,Hutchinson,US,2021-11-06 17:24:01,38.0608,-97.9298,58.03,68,1,3.0,clear sky
541,Ayorou,NE,2021-11-06 17:28:04,14.7308,0.9174,97.84,11,16,8.46,few clouds
542,Pescia,IT,2021-11-06 17:28:04,43.897,10.6904,56.61,52,20,1.99,few clouds
543,Iqaluit,CA,2021-11-06 17:28:04,63.7506,-68.5145,19.13,78,75,15.01,broken clouds
544,Roebourne,AU,2021-11-06 17:28:05,-20.7833,117.1333,78.69,61,59,13.22,broken clouds
545,Laguna,US,2021-11-06 17:23:08,38.421,-121.4238,61.14,89,1,1.99,clear sky
546,Grootfontein,NA,2021-11-06 17:28:05,-19.5667,18.1167,81.97,34,100,3.44,overcast clouds
547,Gizo,SB,2021-11-06 17:25:10,-8.103,156.8419,81.66,74,27,5.68,scattered clouds
548,Santarem,BR,2021-11-06 17:25:11,-2.4431,-54.7083,87.93,74,75,6.91,moderate rain
549,Rasskazovo,RU,2021-11-06 17:28:06,52.6714,41.9033,46.99,84,100,10.2,overcast clouds
550,Borgo San Dalmazzo,IT,2021-11-06 17:28:07,44.333,7.4858,53.67,57,5,2.19,clear sky
551,Nsanje,MW,2021-11-06 17:29:07,-16.92,35.262,92.89,26,11,11.21,few clouds
552,Paita,PE,2021-11-06 17:29:07,-5.0892,-81.1144,75.76,67,63,13.98,broken clouds
553,Mocuba,MZ,2021-11-06 17:29:08,-16.8392,36.9856,79.18,59,7,7.78,clear sky
554,Vanimo,PG,2021-11-06 17:29:08,-2.6741,141.3028,76.78,90,71,4.68,broken clouds
555,Krasnoye,UA,2021-11-06 17:29:09,49.9145,24.6134,36.75,72,2,7.16,clear sky
556,Mokhsogollokh,RU,2021-11-06 17:29:09,61.4681,128.9203,8.58,93,90,6.24,overcast clouds
557,Mareeba,AU,2021-11-06 17:29:10,-17.0,145.4333,70.52,93,7,3.18,clear sky
558,Bambanglipuro,ID,2021-11-06 17:29:10,-7.95,110.2833,78.87,84,98,1.5,light rain
559,Hudiksvall,SE,2021-11-06 17:29:11,61.729,17.1036,38.32,74,3,9.33,clear sky
560,Gigmoto,PH,2021-11-06 17:29:11,13.7796,124.39,80.2,89,99,8.05,overcast clouds
561,Oistins,BB,2021-11-06 17:29:12,13.0667,-59.5333,86.09,66,40,20.71,scattered clouds
562,Necochea,AR,2021-11-06 17:29:02,-38.5473,-58.7368,62.04,42,78,11.9,broken clouds
563,Zharkent,KZ,2021-11-06 17:29:12,44.1628,80.0,26.96,32,0,2.62,clear sky
564,Manavalakurichi,IN,2021-11-06 17:29:13,8.1333,77.3,82.49,85,85,10.56,light rain
565,Mogadishu,SO,2021-11-06 17:27:30,2.0371,45.3438,79.54,76,38,14.0,scattered clouds
566,Buzmeyin,TM,2021-11-06 17:29:13,38.0507,58.2056,35.33,44,100,9.22,overcast clouds
567,Krasnoarmeysk,RU,2021-11-06 17:29:14,51.0239,45.6969,46.15,57,100,19.22,overcast clouds
568,Dzilam Gonzalez,MX,2021-11-06 17:29:14,21.2833,-88.9333,80.02,55,25,7.83,scattered clouds
569,Gavle,SE,2021-11-06 17:29:15,60.6745,17.1417,37.51,87,6,4.0,clear sky
570,Banting,MY,2021-11-06 17:29:15,2.8167,101.5,81.55,88,100,2.19,overcast clouds
571,Knokke-Heist,BE,2021-11-06 17:29:16,51.3333,3.3333,53.02,88,100,13.0,overcast clouds
572,Amahai,ID,2021-11-06 17:29:16,-3.3333,128.9167,79.23,84,88,4.05,overcast clouds
573,Tarakan,ID,2021-11-06 17:29:16,3.3,117.6333,78.3,94,20,2.3,few clouds
574,Yarada,IN,2021-11-06 17:29:17,17.65,83.2667,79.12,78,75,2.3,mist
575,Mandan,US,2021-11-06 17:29:17,46.8267,-100.8896,57.36,62,1,1.99,clear sky
576,Havelock,US,2021-11-06 17:29:18,34.8791,-76.9013,64.38,83,90,8.01,overcast clouds
577,Palmas,BR,2021-11-06 17:29:18,-10.2128,-48.3603,84.07,70,75,8.05,broken clouds
578,Zyryanka,RU,2021-11-06 17:29:18,65.75,150.85,11.44,84,100,8.93,overcast clouds
579,Kaohsiung,TW,2021-11-06 17:29:19,22.6163,120.3133,79.03,81,75,1.01,broken clouds
580,Watertown,US,2021-11-06 17:29:19,42.3709,-71.1828,54.27,45,1,1.99,clear sky
581,Antofagasta,CL,2021-11-06 17:29:20,-23.65,-70.4,63.68,66,10,9.84,clear sky
582,Ucluelet,CA,2021-11-06 17:26:53,48.9329,-125.5528,42.1,93,100,5.99,overcast clouds
583,Port Hueneme,US,2021-11-06 17:29:20,34.1478,-119.1951,70.02,86,90,3.44,haze
584,Manacor,ES,2021-11-06 17:29:21,39.5696,3.2096,59.88,67,100,34.74,overcast clouds
585,Nishihara,JP,2021-11-06 17:29:21,26.1842,127.7558,75.25,86,75,13.8,broken clouds
586,Kamaishi,JP,2021-11-06 17:29:22,39.2667,141.8833,51.01,83,9,5.86,clear sky
587,Mabaruma,GY,2021-11-06 17:29:22,8.2,-59.7833,80.6,91,100,5.06,light rain
588,Metro,ID,2021-11-06 17:27:15,-5.1131,105.3067,76.46,87,100,3.15,overcast clouds
589,Okhotsk,RU,2021-11-06 17:29:23,59.3833,143.3,19.83,95,100,22.95,snow
590,Aurangabad,IN,2021-11-06 17:29:23,19.8833,75.3333,72.5,49,61,7.65,broken clouds
591,Kashan,IR,2021-11-06 17:29:24,33.9831,51.4364,49.55,85,100,9.86,overcast clouds
592,Chiredzi,ZW,2021-11-06 17:29:24,-21.05,31.6667,90.39,23,21,7.31,few clouds
593,Charlottesville,US,2021-11-06 17:27:58,38.0293,-78.4767,56.68,49,1,1.01,clear sky
594,Aksarka,RU,2021-11-06 17:30:25,66.5606,67.7975,33.67,97,100,15.52,overcast clouds
595,Marovoay,MG,2021-11-06 17:30:25,-16.1,46.6333,80.74,76,18,8.72,few clouds
596,Jamame,SO,2021-11-06 17:30:26,0.0722,42.7506,78.39,78,20,9.17,few clouds
597,Kralendijk,BQ,2021-11-06 17:30:15,12.15,-68.2667,89.58,62,75,14.97,broken clouds
598,Charlotte,US,2021-11-06 17:25:34,35.2271,-80.8431,53.87,50,75,16.11,broken clouds
599,Burgeo,CA,2021-11-06 17:30:27,47.6167,-57.6152,44.6,59,48,18.95,scattered clouds
600,Nevsehir,TR,2021-11-06 17:30:27,38.9167,34.6667,47.41,46,0,6.91,clear sky
601,Shushtar,IR,2021-11-06 17:30:27,32.0455,48.8567,77.16,38,0,1.68,clear sky
602,Libertador General San Martin,AR,2021-11-06 17:30:28,-23.8064,-64.7876,71.98,42,34,6.6,scattered clouds
603,Marzuq,YE,2021-11-06 17:28:15,14.4,46.4667,73.67,21,87,3.13,overcast clouds
604,Amga,RU,2021-11-06 17:30:28,60.8953,131.9608,6.15,98,98,3.98,overcast clouds
605,Cordoba,AR,2021-11-06 17:30:15,-31.4135,-64.1811,68.59,42,40,5.75,scattered clouds
606,Erdenet,MN,2021-11-06 17:30:29,49.0333,104.0833,10.06,64,67,4.18,broken clouds
607,Deputatskiy,RU,2021-11-06 17:26:25,69.3,139.9,-0.74,84,100,18.99,overcast clouds
608,Marfino,RU,2021-11-06 17:30:30,55.7028,37.3822,44.94,76,75,13.42,broken clouds
609,Mackay,AU,2021-11-06 17:30:30,-21.15,149.2,73.04,88,32,2.3,scattered clouds
610,Owatonna,US,2021-11-06 17:30:30,44.0839,-93.226,61.16,50,1,3.0,clear sky
611,Malakal,SS,2021-11-06 17:30:09,9.5334,31.6605,81.93,49,46,4.32,scattered clouds
612,Antalaha,MG,2021-11-06 17:30:31,-14.9003,50.2788,73.62,83,65,9.08,broken clouds
613,Sierpc,PL,2021-11-06 17:30:32,52.8568,19.6691,46.71,79,100,14.7,overcast clouds
614,Bilibino,RU,2021-11-06 17:30:32,68.0546,166.4372,-5.6,89,92,3.49,overcast clouds
615,Cookeville,US,2021-11-06 17:30:32,36.1628,-85.5016,56.86,63,1,1.01,clear sky
616,Coruripe,BR,2021-11-06 17:30:33,-10.1256,-36.1756,84.31,65,82,16.15,broken clouds
617,Ambalema,CO,2021-11-06 17:30:33,4.7841,-74.7627,93.43,46,100,4.38,overcast clouds
618,Nikolayevsk-Na-Amure,RU,2021-11-06 17:30:34,53.1406,140.73,19.89,85,95,15.37,overcast clouds
619,Yaan,NG,2021-11-06 17:30:34,7.3833,8.5667,80.2,76,95,3.6,moderate rain
620,Akyab,MM,2021-11-06 17:30:34,20.15,92.9,74.61,75,1,8.88,clear sky
621,Vao,NC,2021-11-06 17:30:35,-22.6667,167.4833,67.35,63,12,6.62,few clouds
622,Najran,SA,2021-11-06 17:30:35,17.4924,44.1277,70.45,22,0,2.71,clear sky
623,Yuza,JP,2021-11-06 17:30:36,39.0,139.9167,50.29,83,11,3.33,few clouds
624,Northam,GB,2021-11-06 17:30:36,51.0333,-4.2167,55.09,96,77,24.79,broken clouds
625,Durango,MX,2021-11-06 17:27:50,24.8333,-104.8333,65.59,44,0,4.18,clear sky
626,Abu Dhabi,AE,2021-11-06 17:27:15,24.4667,54.3667,82.51,65,20,4.61,few clouds
627,Quarai,BR,2021-11-06 17:30:37,-30.3875,-56.4514,68.38,66,99,13.42,overcast clouds
628,Valle Hermoso,MX,2021-11-06 17:30:38,25.6667,-97.8333,75.06,48,0,3.04,clear sky
629,Pasni,PK,2021-11-06 17:30:38,25.2631,63.471,77.94,65,0,4.36,clear sky
630,Caravelas,BR,2021-11-06 17:30:38,-17.7125,-39.2481,79.54,64,85,8.63,overcast clouds
631,Kalmunai,LK,2021-11-06 17:30:39,7.4167,81.8167,78.64,83,98,4.54,overcast clouds
632,Ahuimanu,US,2021-11-06 17:30:39,21.4447,-157.8378,76.75,75,20,9.22,few clouds
633,Oarai,JP,2021-11-06 17:30:40,36.3167,140.6,54.05,74,97,4.9,overcast clouds
634,Brigantine,US,2021-11-06 17:30:40,39.4101,-74.3646,57.34,54,20,13.8,few clouds
635,Diego De Almagro,CL,2021-11-06 17:30:41,-26.3667,-70.05,81.36,12,0,13.6,clear sky
636,Puerto Cabello,VE,2021-11-06 17:30:41,10.4731,-68.0125,78.57,88,19,11.99,few clouds
637,Seymchan,RU,2021-11-06 17:30:41,62.8833,152.4333,13.59,92,100,1.77,overcast clouds
638,Kortkeros,RU,2021-11-06 17:31:42,61.8106,51.5806,42.8,86,99,9.73,overcast clouds
639,Bonavista,CA,2021-11-06 17:28:37,48.6499,-53.1147,43.12,65,72,22.26,broken clouds
640,Burnie,AU,2021-11-06 17:31:43,-41.0667,145.9167,51.04,84,68,11.48,broken clouds
641,Mountain Home,US,2021-11-06 17:31:43,43.133,-115.6912,52.11,93,20,0.0,few clouds
642,Sao Jose Da Coroa Grande,BR,2021-11-06 17:31:43,-8.8978,-35.1478,83.37,71,19,15.7,few clouds
643,San Buenaventura,MX,2021-11-06 17:31:44,27.0833,-101.5333,67.59,54,0,3.78,clear sky
644,Vila,PT,2021-11-06 17:31:44,42.0304,-8.1588,49.33,72,2,3.71,clear sky
645,Bacolod,PH,2021-11-06 17:31:45,10.6667,122.95,78.98,86,99,6.98,overcast clouds
646,Ust-Ordynskiy,RU,2021-11-06 17:31:45,52.805,104.7508,19.24,85,97,1.03,overcast clouds
647,Tabuk,PH,2021-11-06 17:31:45,17.4189,121.4443,74.41,94,36,1.19,scattered clouds
648,Bolu,TR,2021-11-06 17:31:46,40.6667,31.5833,56.19,59,76,1.92,broken clouds
649,Edgewater,US,2021-11-06 17:30:50,28.9889,-80.9023,70.0,77,75,17.27,broken clouds
650,Verkhnyaya Inta,RU,2021-11-06 17:31:46,65.9811,60.3094,36.57,99,100,19.08,overcast clouds
651,Farah,AF,2021-11-06 17:31:47,32.5,62.5,53.37,18,100,1.92,overcast clouds
652,Bereznehuvate,UA,2021-11-06 17:31:47,47.3078,32.8499,50.32,63,84,7.09,broken clouds
653,Rochegda,RU,2021-11-06 17:31:48,62.8,43.25,38.66,95,100,7.9,overcast clouds
654,Saint-Georges,GD,2021-11-06 17:31:48,12.0564,-61.7485,87.48,62,20,23.02,few clouds
655,Aksu,CN,2021-11-06 17:31:49,41.1231,80.2644,30.87,31,7,5.21,clear sky
656,Atambua,ID,2021-11-06 17:31:49,-9.1061,124.8925,76.73,83,50,1.79,scattered clouds
657,Torrington,US,2021-11-06 17:30:52,41.8007,-73.1212,52.48,50,0,1.99,clear sky
658,Santiago,CL,2021-11-06 17:27:36,-33.4569,-70.6483,81.28,25,0,6.91,clear sky
659,Agadir,MA,2021-11-06 17:27:05,30.4202,-9.5982,72.05,42,0,5.86,clear sky
660,Sorland,NO,2021-11-06 17:31:50,67.667,12.6934,40.93,72,100,26.84,overcast clouds
661,Chepareria,KE,2021-11-06 17:31:50,1.3077,35.2039,65.28,69,100,5.32,overcast clouds
662,Balkanabat,TM,2021-11-06 17:31:51,39.5108,54.3671,46.2,25,21,6.69,few clouds
663,Abu Samrah,SY,2021-11-06 17:31:51,35.3029,37.1841,68.32,38,0,3.83,clear sky
664,Bosaso,SO,2021-11-06 17:31:52,11.2842,49.1816,78.66,61,19,3.62,few clouds
665,Puerto Carreno,CO,2021-11-06 17:31:52,6.189,-67.4859,93.78,44,92,5.95,overcast clouds
666,Kulhudhuffushi,MV,2021-11-06 17:31:53,6.6221,73.07,81.34,79,80,15.43,broken clouds
667,Grindavik,IS,2021-11-06 17:31:53,63.8424,-22.4338,37.35,93,90,13.8,overcast clouds
668,Garissa,KE,2021-11-06 17:30:41,-0.4536,39.6401,84.6,49,17,21.65,few clouds
669,Nizhnyaya Tavda,RU,2021-11-06 17:31:54,57.6731,66.1725,37.58,61,100,14.41,overcast clouds
670,Livingstone,ZM,2021-11-06 17:31:03,-17.8419,25.8543,85.69,21,51,6.44,broken clouds
671,Soledad,CO,2021-11-06 17:31:54,10.9184,-74.7646,87.93,70,20,5.75,few clouds
672,Puerto Rondon,CO,2021-11-06 17:31:55,6.2805,-71.1,88.95,51,88,8.79,overcast clouds
673,Kulunda,RU,2021-11-06 17:31:55,52.566,78.9385,29.01,89,100,10.76,overcast clouds
